#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 03 23 14 26 999 99.0 99.0  3.78 12.50  8.72 296 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 14 56 999 99.0 99.0  3.82 11.11  8.54 295 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 15 26 999 99.0 99.0  4.00 12.50  9.15 299 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 15 56 999 99.0 99.0  4.05 13.33  9.28 297 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 16 26 999 99.0 99.0  3.63 12.50  8.60 297 9999.0 999.0  13.1 999.0 99.0 99.00
2023 03 23 16 56 999 99.0 99.0  3.49 11.76  8.12 292 9999.0 999.0  13.1 999.0 99.0 99.00
2023 03 23 17 26 999 99.0 99.0  3.39 11.11  8.12 286 9999.0 999.0  13.1 999.0 99.0 99.00
2023 03 23 17 56 999 99.0 99.0  3.86 12.50  8.79 302 9999.0 999.0  13.1 999.0 99.0 99.00
2023 03 23 18 26 999 99.0 99.0  3.48 12.50  8.27 285 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 18 56 999 99.0 99.0  3.40 11.76  8.12 300 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 19 26 999 99.0 99.0  3.22 11.76  7.93 295 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 19 56 999 99.0 99.0  3.45 12.50  8.03 297 9999.0 999.0  13.0 999.0 99.0 99.00
2023 03 23 20 26 999 99.0 99.0  3.19 12.50  7.58 295 9999.0 999.0  12.9 999.0 99.0 99.00
2023 03 23 20 56 999 99.0 99.0  3.37 11.76  7.95 295 9999.0 999.0  12.8 999.0 99.0 99.00
2023 03 23 21 26 999 99.0 99.0  3.31 11.76  7.94 295 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 23 21 56 999 99.0 99.0  3.19 11.76  7.62 295 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 23 22 26 999 99.0 99.0  3.05 11.11  7.15 290 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 23 22 56 999 99.0 99.0  2.74 12.50  7.14 289 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 23 23 26 999 99.0 99.0  2.66 12.50  6.83 293 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 23 23 56 999 99.0 99.0  2.64 11.11  6.66 292 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 00 26 999 99.0 99.0  2.43 12.50  6.44 296 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 00 56 999 99.0 99.0  2.55 11.76  6.47 292 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 01 26 999 99.0 99.0  2.44 12.50  6.57 300 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 01 56 999 99.0 99.0  2.52 11.76  6.25 300 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 02 26 999 99.0 99.0  2.66 12.50  6.61 292 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 02 56 999 99.0 99.0  2.88 10.53  6.77 285 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 03 26 999 99.0 99.0  2.89 11.11  6.25 295 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 03 56 999 99.0 99.0  2.90 11.76  6.36 297 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 04 26 999 99.0 99.0  3.04 12.50  6.44 299 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 04 56 999 99.0 99.0  2.96 12.50  6.27 299 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 05 26 999 99.0 99.0  3.15 11.76  6.76 306 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 05 56 999 99.0 99.0  3.20  6.67  6.52 306 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 06 26 999 99.0 99.0  2.96  7.69  6.34 306 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 06 56 999 99.0 99.0  3.02 11.76  6.16 296 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 24 07 26 999 99.0 99.0  3.03  7.14  6.33 299 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 07 56 999 99.0 99.0  2.99  8.33  6.27 300 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 08 26 999 99.0 99.0  3.06  7.69  6.42 303 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 08 56 999 99.0 99.0  3.14  6.67  6.53 303 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 09 26 999 99.0 99.0  3.11  8.33  6.37 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 09 56 999 99.0 99.0  3.03  7.69  6.32 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 10 26 999 99.0 99.0  3.10 10.53  6.41 295 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 10 56 999 99.0 99.0  3.11  7.69  6.27 299 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 11 26 999 99.0 99.0  3.10  7.69  6.31 296 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 11 56 999 99.0 99.0  2.89  8.33  5.83 297 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 12 26 999 99.0 99.0  2.72  9.88  5.98 296 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 12 56 999 99.0 99.0  2.88  7.69  6.09 295 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 13 26 999 99.0 99.0  2.76  8.33  5.91 293 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 13 56 999 99.0 99.0  2.81  8.33  6.22 293 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 14 26 999 99.0 99.0  2.73  9.88  6.01 299 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 14 56 999 99.0 99.0  2.67  8.33  5.97 302 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 15 26 999 99.0 99.0  2.80 10.53  6.19 292 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 15 56 999 99.0 99.0  2.77 10.53  5.85 296 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 16 26 999 99.0 99.0  2.61  7.69  5.87 299 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 16 56 999 99.0 99.0  2.73 10.53  5.89 290 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 17 26 999 99.0 99.0  2.73  9.88  6.17 296 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 24 17 56 999 99.0 99.0  2.57  9.88  6.06 302 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 18 26 999 99.0 99.0  2.72  8.33  6.08 296 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 18 56 999 99.0 99.0  2.71  9.88  6.25 297 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 19 26 999 99.0 99.0  2.92  8.33  6.35 299 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 19 56 999 99.0 99.0  2.68  7.14  6.11 300 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 20 26 999 99.0 99.0  3.01  8.33  6.49 303 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 20 56 999 99.0 99.0  3.03  9.88  6.53 296 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 24 21 26 999 99.0 99.0  2.99  9.88  6.30 295 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 21 56 999 99.0 99.0  3.32  7.69  6.74 313 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 22 26 999 99.0 99.0  3.34  8.33  6.70 302 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 22 56 999 99.0 99.0  3.42  8.33  6.62 303 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 23 26 999 99.0 99.0  3.37  8.33  6.63 300 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 24 23 56 999 99.0 99.0  3.24  9.09  6.62 295 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 00 26 999 99.0 99.0  3.30  9.09  6.72 295 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 00 56 999 99.0 99.0  3.51  8.33  6.66 299 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 01 26 999 99.0 99.0  3.40  9.09  6.69 302 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 01 56 999 99.0 99.0  3.56  8.33  6.80 309 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 02 26 999 99.0 99.0  3.50  8.33  6.76 309 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 02 56 999 99.0 99.0  3.95  8.33  7.03 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 03 26 999 99.0 99.0  3.95  8.33  7.02 302 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 03 56 999 99.0 99.0  3.93  9.09  6.92 306 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 04 26 999 99.0 99.0  4.19  9.09  7.04 306 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 04 56 999 99.0 99.0  3.92  9.09  6.98 303 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 05 26 999 99.0 99.0  3.97  9.09  7.07 312 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 05 56 999 99.0 99.0  3.57  8.33  6.78 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 06 26 999 99.0 99.0  3.64  9.09  6.81 309 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 06 56 999 99.0 99.0  3.67  9.09  7.01 307 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 07 26 999 99.0 99.0  3.46  9.88  6.68 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 07 56 999 99.0 99.0  3.51  9.88  6.89 309 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 08 26 999 99.0 99.0  3.29  9.88  6.73 310 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 08 56 999 99.0 99.0  3.41  9.88  6.89 299 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 09 26 999 99.0 99.0  3.39  9.09  6.84 310 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 09 56 999 99.0 99.0  3.30  9.09  6.78 313 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 10 26 999 99.0 99.0  3.32  9.09  6.75 310 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 25 10 56 999 99.0 99.0  3.38  8.33  6.77 313 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 11 26 999 99.0 99.0  3.38  9.09  6.86 306 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 11 56 999 99.0 99.0  3.31  9.09  6.64 307 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 12 26 999 99.0 99.0  3.57  9.88  6.94 310 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 12 56 999 99.0 99.0  3.51  9.09  6.92 307 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 25 13 26 999 99.0 99.0  3.47  9.09  6.86 309 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 13 56 999 99.0 99.0  3.87  9.09  7.19 307 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 14 26 999 99.0 99.0  3.78  9.88  7.29 306 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 14 56 999 99.0 99.0  3.56  9.09  6.96 309 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 15 26 999 99.0 99.0  3.81  9.88  7.32 299 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 15 56 999 99.0 99.0  3.81  9.09  7.26 314 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 16 26 999 99.0 99.0  3.83 10.53  7.32 309 9999.0 999.0  12.3 999.0 99.0 99.00
2023 03 25 16 56 999 99.0 99.0  4.37  9.88  7.86 310 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 17 26 999 99.0 99.0  4.20 16.67  8.10 317 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 17 56 999 99.0 99.0  4.01 15.38  7.88 312 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 18 26 999 99.0 99.0  4.57 10.53  8.22 313 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 18 56 999 99.0 99.0  4.29  9.88  8.08 314 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 19 26 999 99.0 99.0  4.02 16.67  8.07 313 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 25 19 56 999 99.0 99.0  4.21  9.88  8.11 313 9999.0 999.0  12.3 999.0 99.0 99.00
2023 03 25 20 26 999 99.0 99.0  4.49  9.88  8.20 309 9999.0 999.0  12.3 999.0 99.0 99.00
2023 03 25 20 56 999 99.0 99.0  4.38 14.29  8.06 309 9999.0 999.0  12.3 999.0 99.0 99.00
2023 03 25 21 26 999 99.0 99.0  4.39 16.67  8.23 313 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 25 21 56 999 99.0 99.0  4.41 15.38  8.07 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 25 22 26 999 99.0 99.0  4.27  9.09  8.14 309 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 25 22 56 999 99.0 99.0  4.27 15.38  8.11 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 25 23 26 999 99.0 99.0  4.25 14.29  8.05 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 25 23 56 999 99.0 99.0  4.47 14.29  8.53 302 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 00 26 999 99.0 99.0  4.04 15.38  8.23 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 00 56 999 99.0 99.0  3.95 13.33  7.90 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 01 26 999 99.0 99.0  4.09 15.38  8.14 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 01 56 999 99.0 99.0  3.89 15.38  7.92 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 02 26 999 99.0 99.0  3.97 15.38  7.74 309 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 02 56 999 99.0 99.0  4.38 15.38  8.39 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 03 26 999 99.0 99.0  4.27 13.33  7.86 302 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 03 56 999 99.0 99.0  4.12  9.09  7.70 307 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 04 26 999 99.0 99.0  4.18 15.38  7.99 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 04 56 999 99.0 99.0  4.47 14.29  8.34 302 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 05 26 999 99.0 99.0  4.57 14.29  8.54 306 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 05 56 999 99.0 99.0  4.28 14.29  8.12 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 06 26 999 99.0 99.0  4.40 13.33  8.53 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 06 56 999 99.0 99.0  4.15 15.38  8.41 310 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 07 26 999 99.0 99.0  4.24 14.29  8.66 310 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 07 56 999 99.0 99.0  4.33 14.29  8.49 310 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 08 26 999 99.0 99.0  4.14 12.50  8.73 306 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 08 56 999 99.0 99.0  4.01 14.29  8.55 312 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 09 26 999 99.0 99.0  3.84 14.29  8.28 306 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 09 56 999 99.0 99.0  3.68 13.33  8.26 310 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 10 26 999 99.0 99.0  3.80 14.29  8.31 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 10 56 999 99.0 99.0  4.14 14.29  8.48 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 11 26 999 99.0 99.0  3.70 10.53  7.93 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 11 56 999 99.0 99.0  3.78 11.11  7.94 297 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 12 26 999 99.0 99.0  3.71 11.76  7.91 292 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 12 56 999 99.0 99.0  3.84 10.53  7.86 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 13 26 999 99.0 99.0  3.64 15.38  8.13 299 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 13 56 999 99.0 99.0  3.76  9.88  8.01 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 14 26 999 99.0 99.0  3.64 10.53  7.97 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 14 56 999 99.0 99.0  3.46  9.88  7.86 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 15 26 999 99.0 99.0  3.47  9.09  7.59 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 15 56 999 99.0 99.0  3.56 14.29  7.66 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 16 26 999 99.0 99.0  3.30  9.88  7.74 306 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 16 56 999 99.0 99.0  3.37 14.29  7.91 307 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 26 17 26 999 99.0 99.0  3.25 14.29  7.69 309 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 17 56 999 99.0 99.0  3.33 14.29  8.02 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 18 26 999 99.0 99.0  3.12 14.29  7.45 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 18 56 999 99.0 99.0  3.04 13.33  7.26 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 19 26 999 99.0 99.0  3.19 14.29  7.49 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 19 56 999 99.0 99.0  3.15 14.29  7.50 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 20 26 999 99.0 99.0  3.26 13.33  7.86 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 20 56 999 99.0 99.0  3.27 12.50  7.12 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 21 26 999 99.0 99.0  3.24 14.29  7.23 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 21 56 999 99.0 99.0  3.46 13.33  7.50 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 22 26 999 99.0 99.0  3.38 10.53  7.49 309 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 22 56 999 99.0 99.0  3.36 13.33  7.24 302 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 23 26 999 99.0 99.0  3.21 12.50  7.08 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 26 23 56 999 99.0 99.0  3.21 12.50  6.90 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 00 26 999 99.0 99.0  3.16 13.33  7.00 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 00 56 999 99.0 99.0  3.22 11.76  6.90 292 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 01 26 999 99.0 99.0  2.82 12.50  6.73 296 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 01 56 999 99.0 99.0  3.00 13.33  7.04 302 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 02 26 999 99.0 99.0  3.01 12.50  6.95 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 02 56 999 99.0 99.0  3.15 13.33  7.06 307 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 03 26 999 99.0 99.0  3.07 12.50  6.82 306 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 03 56 999 99.0 99.0  3.01 12.50  6.81 306 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 04 26 999 99.0 99.0  3.08 11.76  7.01 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 04 56 999 99.0 99.0  2.80 11.76  6.64 303 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 05 26 999 99.0 99.0  3.00 12.50  6.83 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 05 56 999 99.0 99.0  2.92 13.33  6.72 302 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 06 26 999 99.0 99.0  2.97 13.33  6.61 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 06 56 999 99.0 99.0  2.96  9.88  6.85 310 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 07 26 999 99.0 99.0  2.98 10.53  6.97 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 07 56 999 99.0 99.0  2.97 13.33  7.07 306 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 08 26 999 99.0 99.0  2.99 13.33  7.21 309 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 08 56 999 99.0 99.0  3.01 10.53  6.93 302 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 09 26 999 99.0 99.0  2.79 13.33  6.94 299 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 09 56 999 99.0 99.0  2.85  9.88  6.87 305 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 10 26 999 99.0 99.0  2.83 13.33  7.22 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 10 56 999 99.0 99.0  2.69  9.09  7.00 299 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 11 26 999 99.0 99.0  2.46  8.33  6.69 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 11 56 999 99.0 99.0  2.39 13.33  6.62 300 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 12 26 999 99.0 99.0  2.33 13.33  6.95 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 12 56 999 99.0 99.0  2.25  9.09  6.35 302 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 13 26 999 99.0 99.0  2.20 11.76  6.56 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 13 56 999 99.0 99.0  2.07 12.50  6.30 299 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 14 26 999 99.0 99.0  2.12 12.50  6.75 293 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 14 56 999 99.0 99.0  1.80 13.33  6.35 300 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 15 26 999 99.0 99.0  1.84 13.33  6.61 305 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 15 56 999 99.0 99.0  1.82 13.33  6.84 299 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 16 26 999 99.0 99.0  1.79 12.50  6.59 297 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 16 56 999 99.0 99.0  1.78 12.50  6.77 305 9999.0 999.0  12.1 999.0 99.0 99.00
2023 03 27 17 26 999 99.0 99.0  1.77 12.50  6.68 307 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 17 56 999 99.0 99.0  1.56 12.50  6.62 303 9999.0 999.0  12.2 999.0 99.0 99.00
2023 03 27 18 26 999 99.0 99.0  1.52 12.50  6.62 310 9999.0 999.0  12.3 999.0 99.0 99.00
2023 03 27 18 56 999 99.0 99.0  1.63 12.50  7.11 309 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 27 19 26 999 99.0 99.0  1.53 11.76  6.89 303 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 27 19 56 999 99.0 99.0  1.56 12.50  7.25 307 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 27 20 26 999 99.0 99.0  1.56 11.76  7.19 306 9999.0 999.0  12.9 999.0 99.0 99.00
2023 03 27 20 56 999 99.0 99.0  1.63 11.76  7.47 307 9999.0 999.0  13.2 999.0 99.0 99.00
2023 03 27 21 26 999 99.0 99.0  1.59 11.76  7.24 306 9999.0 999.0  13.2 999.0 99.0 99.00
2023 03 27 21 56 999 99.0 99.0  1.48 11.76  7.13 305 9999.0 999.0  13.5 999.0 99.0 99.00
2023 03 27 22 26 999 99.0 99.0  1.61 11.76  7.07 303 9999.0 999.0  13.8 999.0 99.0 99.00
2023 03 27 22 56 999 99.0 99.0  1.43 11.76  6.93 303 9999.0 999.0  14.0 999.0 99.0 99.00
2023 03 27 23 26 999 99.0 99.0  1.47 12.50  7.05 296 9999.0 999.0  14.0 999.0 99.0 99.00
2023 03 27 23 56 999 99.0 99.0  1.42 12.50  7.07 312 9999.0 999.0  13.6 999.0 99.0 99.00
2023 03 28 00 26 999 99.0 99.0  1.43 11.11  6.73 305 9999.0 999.0  13.4 999.0 99.0 99.00
2023 03 28 00 56 999 99.0 99.0  1.41 11.11  6.65 300 9999.0 999.0  13.1 999.0 99.0 99.00
2023 03 28 01 26 999 99.0 99.0  1.43 11.11  6.37 303 9999.0 999.0  12.8 999.0 99.0 99.00
2023 03 28 01 56 999 99.0 99.0  1.35 11.11  6.07 305 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 28 02 26 999 99.0 99.0  1.37 11.11  6.14 305 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 28 02 56 999 99.0 99.0  1.27 11.76  5.84 303 9999.0 999.0  12.7 999.0 99.0 99.00
2023 03 28 03 26 999 99.0 99.0  1.20 11.76  5.64 297 9999.0 999.0  12.8 999.0 99.0 99.00
2023 03 28 03 56 999 99.0 99.0  1.26 11.76  5.54 306 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 28 04 26 999 99.0 99.0  1.30 11.76  5.74 295 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 04 56 999 99.0 99.0  1.45 11.76  6.21 305 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 05 26 999 99.0 99.0  1.42 11.11  5.77 305 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 05 56 999 99.0 99.0  1.37 10.53  5.63 305 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 06 26 999 99.0 99.0  1.39 12.50  5.66 289 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 06 56 999 99.0 99.0  1.41 11.11  5.61 310 9999.0 999.0  12.5 999.0 99.0 99.00
2023 03 28 07 26 999 99.0 99.0  1.30 11.76  5.35 297 9999.0 999.0  12.6 999.0 99.0 99.00
2023 03 28 07 56 999 99.0 99.0  1.30 12.50  5.40 293 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 08 26 999 99.0 99.0  1.35 12.50  5.84 303 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 08 56 999 99.0 99.0  1.30 11.11  5.93 303 9999.0 999.0  12.4 999.0 99.0 99.00
2023 03 28 09 26 999 99.0 99.0  1.23 11.76  5.84 296 9999.0 999.0  12.3 999.0 99.0 99.00
