#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 01 15 26 999 99.0 99.0  3.22  8.33  6.80 271 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 01 15 56 999 99.0 99.0  3.05  7.69  6.68 271 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 01 16 26 999 99.0 99.0  3.22  7.69  6.72 272 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 16 56 999 99.0 99.0  3.19  8.33  6.79 265 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 17 26 999 99.0 99.0  3.24  7.69  6.79 276 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 17 56 999 99.0 99.0  3.30  8.33  6.81 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 18 26 999 99.0 99.0  3.24  8.33  6.86 272 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 18 56 999 99.0 99.0  3.34  8.33  7.13 269 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 19 26 999 99.0 99.0  3.32  8.33  7.02 274 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 19 56 999 99.0 99.0  3.50  8.33  7.13 283 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 20 26 999 99.0 99.0  3.67  7.69  7.13 281 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 20 56 999 99.0 99.0  3.50  8.33  7.08 276 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 21 26 999 99.0 99.0  3.35  9.09  7.14 275 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 21 56 999 99.0 99.0  3.40  8.33  7.02 276 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 22 26 999 99.0 99.0  3.27  7.69  6.92 274 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 22 56 999 99.0 99.0  3.25  8.33  6.96 276 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 23 26 999 99.0 99.0  3.09  7.69  6.78 278 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 23 56 999 99.0 99.0  3.14  7.14  6.95 279 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 02 00 26 999 99.0 99.0  2.94  9.09  6.82 278 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 02 00 56 999 99.0 99.0  3.23  9.09  7.07 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 01 26 999 99.0 99.0  3.02  8.33  6.88 276 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 01 56 999 99.0 99.0  3.25  9.09  7.15 274 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 02 26 999 99.0 99.0  3.23  8.33  7.25 276 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 02 56 999 99.0 99.0  3.18  9.09  6.93 274 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 03 26 999 99.0 99.0  3.16  9.09  6.93 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 03 56 999 99.0 99.0  3.12  8.33  6.99 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 04 26 999 99.0 99.0  3.21  7.69  7.11 281 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 04 56 999 99.0 99.0  3.18  8.33  6.96 283 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 05 26 999 99.0 99.0  3.04  9.09  7.16 274 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 05 56 999 99.0 99.0  2.70  9.09  7.06 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 06 26 999 99.0 99.0  2.58  7.69  7.10 286 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 06 56 999 99.0 99.0  2.36 10.53  6.94 271 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 07 26 999 99.0 99.0  2.56  7.69  7.35 276 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 07 56 999 99.0 99.0  2.60  8.33  7.43 278 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 08 26 999 99.0 99.0  2.35  8.33  7.28 275 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 08 56 999 99.0 99.0  2.37  7.69  7.22 276 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 09 26 999 99.0 99.0  2.40  7.14  7.20 278 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 09 56 999 99.0 99.0  2.25 10.53  7.09 271 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 10 26 999 99.0 99.0  2.06 11.76  6.91 268 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 10 56 999 99.0 99.0  2.23  7.69  7.25 278 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 11 26 999 99.0 99.0  2.16 10.53  7.32 272 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 11 56 999 99.0 99.0  2.19 11.11  7.47 269 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 12 26 999 99.0 99.0  2.09 10.53  7.54 269 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 12 56 999 99.0 99.0  2.00 10.53  7.30 274 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 13 26 999 99.0 99.0  1.95  9.88  7.53 275 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 13 56 999 99.0 99.0  1.85 11.76  7.49 267 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 14 26 999 99.0 99.0  1.90  9.88  7.54 271 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 14 56 999 99.0 99.0  1.80 10.53  7.38 271 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 15 26 999 99.0 99.0  1.69  9.88  7.54 271 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 15 56 999 99.0 99.0  1.57 10.53  7.28 267 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 16 26 999 99.0 99.0  1.52  9.09  7.24 272 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 16 56 999 99.0 99.0  1.48  9.88  7.10 269 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 17 26 999 99.0 99.0  1.42  9.88  7.22 272 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 17 56 999 99.0 99.0  1.40 13.33  7.58 233 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 18 26 999 99.0 99.0  1.39  9.88  7.41 274 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 18 56 999 99.0 99.0  1.36  9.09  7.58 278 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 02 19 26 999 99.0 99.0  1.36 13.33  7.52 238 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 19 56 999 99.0 99.0  1.27 13.33  7.71 236 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 20 26 999 99.0 99.0  1.31 14.29  7.94 245 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 20 56 999 99.0 99.0  1.36 14.29  7.84 252 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 21 26 999 99.0 99.0  1.20 13.33  7.64 250 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 21 56 999 99.0 99.0  1.31 14.29  7.73 238 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 22 26 999 99.0 99.0  1.32 14.29  8.14 238 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 22 56 999 99.0 99.0  1.26 13.33  7.72 244 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 23 26 999 99.0 99.0  1.21 12.50  7.93 247 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 02 23 56 999 99.0 99.0  1.28 12.50  8.29 247 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 00 26 999 99.0 99.0  1.08 14.29  7.71 244 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 00 56 999 99.0 99.0  1.14 14.29  8.08 258 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 01 26 999 99.0 99.0  1.09 12.50  7.79 254 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 01 56 999 99.0 99.0  1.15 13.33  7.93 247 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 02 26 999 99.0 99.0  1.04 14.29  7.57 260 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 02 56 999 99.0 99.0  1.09 13.33  7.74 244 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 03 26 999 99.0 99.0  1.14 12.50  7.98 258 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 03 56 999 99.0 99.0  1.11 12.50  7.86 252 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 04 26 999 99.0 99.0  1.12 12.50  8.05 254 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 04 56 999 99.0 99.0  1.14 14.29  8.23 257 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 05 26 999 99.0 99.0  1.14 13.33  8.61 245 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 05 56 999 99.0 99.0  1.15 13.33  8.37 245 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 06 26 999 99.0 99.0  1.06 13.33  7.85 250 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 07 56 999 99.0 99.0  1.16 12.50  8.14 260 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 11 26 999 99.0 99.0  1.02 14.29  6.64 258 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 12 26 999 99.0 99.0  1.12 12.50  6.79 243 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 12 56 999 99.0 99.0  1.06 12.50  6.01 238 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 13 26 999 99.0 99.0  1.10 14.29  5.70 265 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 13 56 999 99.0 99.0  1.13 13.33  5.47 251 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 14 26 999 99.0 99.0  1.19 13.33  5.33 251 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 14 56 999 99.0 99.0  1.18 11.76  5.05 257 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 03 15 26 999 99.0 99.0  1.28 14.29  4.85 262 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 15 56 999 99.0 99.0  1.38 13.33  4.79 254 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 16 26 999 99.0 99.0  1.41  4.35  4.72 144 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 16 56 999 99.0 99.0  1.56  4.55  4.87 136 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 17 26 999 99.0 99.0  1.49 13.33  4.87 244 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 17 56 999 99.0 99.0  1.53  5.00  4.82 141 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 18 26 999 99.0 99.0  1.63  5.00  4.83 148 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 03 18 56 999 99.0 99.0  1.59 14.29  5.09 251 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 03 19 26 999 99.0 99.0  1.65  5.26  4.89 143 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 03 19 56 999 99.0 99.0  1.56  5.26  5.05 153 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 03 20 26 999 99.0 99.0  1.66  5.56  5.15 155 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 03 20 56 999 99.0 99.0  1.67  5.56  5.16 158 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 21 26 999 99.0 99.0  1.72  5.88  5.15 150 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 21 56 999 99.0 99.0  1.80  6.25  5.36 155 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 22 26 999 99.0 99.0  1.84 13.33  5.44 251 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 22 56 999 99.0 99.0  1.84  6.25  5.18 155 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 23 26 999 99.0 99.0  1.92 15.38  5.71 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 03 23 56 999 99.0 99.0  1.73 14.29  5.29 250 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 00 26 999 99.0 99.0  1.91  6.67  5.63 147 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 00 56 999 99.0 99.0  1.96  6.67  5.78 148 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 01 26 999 99.0 99.0  2.08  6.67  5.70 144 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 01 56 999 99.0 99.0  2.00  6.67  5.52 151 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 02 26 999 99.0 99.0  1.96  6.67  5.65 147 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 02 56 999 99.0 99.0  1.97  6.67  5.66 144 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 03 26 999 99.0 99.0  1.98 14.29  5.73 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 03 56 999 99.0 99.0  2.03  7.14  5.94 148 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 04 26 999 99.0 99.0  2.06  6.67  5.91 146 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 04 56 999 99.0 99.0  1.96  6.67  5.65 148 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 05 26 999 99.0 99.0  1.98  7.14  5.84 150 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 05 56 999 99.0 99.0  1.92  7.14  6.05 151 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 06 26 999 99.0 99.0  1.94  6.67  5.91 146 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 06 56 999 99.0 99.0  1.85 14.29  5.86 252 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 07 26 999 99.0 99.0  1.85 12.50  6.10 262 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 07 56 999 99.0 99.0  1.92 14.29  6.11 254 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 08 26 999 99.0 99.0  1.91 12.50  6.09 252 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 08 56 999 99.0 99.0  1.81 13.33  6.14 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 09 26 999 99.0 99.0  1.68 14.29  5.80 265 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 09 56 999 99.0 99.0  1.74 14.29  6.08 260 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 10 26 999 99.0 99.0  1.68 14.29  5.76 262 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 10 56 999 99.0 99.0  1.74 13.33  6.07 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 11 26 999 99.0 99.0  1.78 15.38  6.03 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 11 56 999 99.0 99.0  1.65 11.76  5.74 265 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 12 26 999 99.0 99.0  1.76 14.29  6.02 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 12 56 999 99.0 99.0  1.92 14.29  6.53 258 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 13 26 999 99.0 99.0  1.79 14.29  6.38 269 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 13 56 999 99.0 99.0  1.84 15.38  6.41 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 14 26 999 99.0 99.0  1.79 16.67  6.01 258 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 14 56 999 99.0 99.0  1.74 12.50  6.16 262 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 15 26 999 99.0 99.0  1.77 14.29  6.30 258 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 15 56 999 99.0 99.0  1.81 13.33  6.28 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 16 26 999 99.0 99.0  1.67 15.38  6.36 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 16 56 999 99.0 99.0  1.73 15.38  6.48 252 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 17 26 999 99.0 99.0  1.71 15.38  6.49 260 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 17 56 999 99.0 99.0  1.69 16.67  6.52 248 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 18 26 999 99.0 99.0  1.55 14.29  6.07 264 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 18 56 999 99.0 99.0  1.57 15.38  6.28 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 19 26 999 99.0 99.0  1.58 14.29  6.42 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 19 56 999 99.0 99.0  1.46 15.38  6.26 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 20 26 999 99.0 99.0  1.59 15.38  6.52 258 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 20 56 999 99.0 99.0  1.51 15.38  6.52 254 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 21 26 999 99.0 99.0  1.49 13.33  6.72 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 21 56 999 99.0 99.0  1.37 15.38  6.16 254 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 04 22 26 999 99.0 99.0  1.38 15.38  6.90 255 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 22 56 999 99.0 99.0  1.35 13.33  6.76 260 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 23 26 999 99.0 99.0  1.28 14.29  6.48 260 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 04 23 56 999 99.0 99.0  1.34 16.67  7.49 257 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 00 26 999 99.0 99.0  1.30 13.33  7.12 265 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 00 56 999 99.0 99.0  1.42 14.29  7.69 255 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 01 26 999 99.0 99.0  1.22 13.33  7.22 260 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 01 56 999 99.0 99.0  1.32 15.38  7.97 252 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 02 26 999 99.0 99.0  1.24 15.38  7.67 250 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 02 56 999 99.0 99.0  1.33 14.29  7.94 262 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 03 26 999 99.0 99.0  1.24 14.29  7.42 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 03 56 999 99.0 99.0  1.35 14.29  8.44 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 04 26 999 99.0 99.0  1.35 13.33  8.22 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 04 56 999 99.0 99.0  1.18 14.29  7.36 264 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 05 26 999 99.0 99.0  1.23 15.38  7.75 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 05 56 999 99.0 99.0  1.21 15.38  7.43 251 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 06 26 999 99.0 99.0  1.18 13.33  6.92 265 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 06 56 999 99.0 99.0  1.20 15.38  7.02 252 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 07 26 999 99.0 99.0  1.17 15.38  6.87 252 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 07 56 999 99.0 99.0  1.22 14.29  6.80 250 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 08 26 999 99.0 99.0  1.19 14.29  6.26 261 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 08 56 999 99.0 99.0  1.18 14.29  6.03 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 09 26 999 99.0 99.0  1.12 14.29  5.51 255 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 09 56 999 99.0 99.0  1.12 16.67  5.60 243 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 10 26 999 99.0 99.0  1.20 13.33  5.28 257 9999.0 999.0  15.5 999.0 99.0 99.00
2023 01 05 10 56 999 99.0 99.0  1.29 14.29  5.43 258 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 11 26 999 99.0 99.0  1.28 13.33  5.01 269 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 11 56 999 99.0 99.0  1.27 13.33  5.28 255 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 12 26 999 99.0 99.0  1.40 16.67  5.14 250 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 12 56 999 99.0 99.0  1.47 14.29  4.86 265 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 13 26 999 99.0 99.0  1.60 14.29  4.94 248 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 13 56 999 99.0 99.0  1.58 14.29  4.99 260 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 14 26 999 99.0 99.0  1.55 13.33  4.91 250 9999.0 999.0  15.4 999.0 99.0 99.00
2023 01 05 14 56 999 99.0 99.0  1.65 14.29  5.07 250 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 05 15 26 999 99.0 99.0  1.76 13.33  5.15 260 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 05 15 56 999 99.0 99.0  2.02  5.00  5.30 164 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 05 16 26 999 99.0 99.0  1.96  5.56  5.55 177 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 16 56 999 99.0 99.0  2.08  5.56  5.63 178 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 17 26 999 99.0 99.0  2.15  5.88  5.78 179 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 05 17 56 999 99.0 99.0  2.17  5.88  5.95 182 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 05 18 26 999 99.0 99.0  2.19  6.25  6.22 188 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 05 18 56 999 99.0 99.0  2.26 20.00  6.61 247 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 05 19 26 999 99.0 99.0  2.23 20.00  7.44 243 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 05 19 56 999 99.0 99.0  2.06 13.33  7.02 257 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 20 26 999 99.0 99.0  2.20 20.00  7.79 247 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 20 56 999 99.0 99.0  2.25 20.00  8.89 245 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 21 26 999 99.0 99.0  2.31 18.18  9.34 248 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 05 21 56 999 99.0 99.0  2.31 18.18  9.32 245 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 05 22 26 999 99.0 99.0  2.36 18.18  9.61 245 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 05 22 56 999 99.0 99.0  2.31 18.18  9.93 240 9999.0 999.0  15.3 999.0 99.0 99.00
